created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,tweet_url,location
Wed Dec 13 11:38:56 +0000 2023,1734900710431699114,*Makan minum dan duit ikut prabowo tapi hati dan nyolosnya tetap pak Anies Baswedan* 🥱🥱🥱🤪😁🇮🇩☕🍵🇮🇩 ...... https://t.co/zIjzdNxYCn,1,8,7,32,https://twitter.com/IwanIwanely72/status/1734900710431699114,kota surabaya
Wed Dec 13 16:17:33 +0000 2023,1734970826741674161,penjualan merchandise tersebut sebagai bukti bahwa Ganjar Mahfud tanpa bantuan dari oligarki  .  tag || Irish Bella Prabowo Impeachment Ordal Ammar Zoni Triple J Cadaver Santai Ginting CEO HMNS Oposisi Spirited Away sehun || https://t.co/bFMilS4fuP,0,1,1,9,https://twitter.com/FajriahLabaika/status/1734970826741674161,surabaya
Mon Dec 11 07:11:21 +0000 2023,1734108594692567391,"Bagaimanapun masyarakat akan lebih cenderung untuk memilih: MELANJUTKAN atau PERUBAHAN.  Yang melanjutkan"" itu memilih Prabowo-Gibran. Yang ""perubahan"" itu memilih Anies-Muhaimin.  Ganjar-Mahfud itu kurang kuat positioningnya. Nanggung. Narasi buzzernya membenci Jokowi tapi… https://t.co/wndcOxeTTf""",8,144,78,338,https://twitter.com/hasyimmah/status/1734108594692567391,mojokerto
Thu Dec 07 02:25:35 +0000 2023,1732587125139558856,Apakah ada yang lebih mampu dari Gibran sebagai cawapres Prabowo? Tentu ada. Kenapa dipilih? Karena Gibran membawa elektabilitas Jokowi untuk memenangkan Prabowo.  Apakah ada yang lebih mampu dari Kaesang sebagai Ketum PSI? Tentu ada. Kenapa dipilih? Karena Kaesang membawa…,32,400,186,1032,https://twitter.com/hasyimmah/status/1732587125139558856,mojokerto
Sat Dec 09 03:54:23 +0000 2023,1733334251112898956,Sempat terbersit berharap Ganjar menang dan PDIP tidak juara 1 [di Pileg. Namun rasanya bakal kebalik  Ganjar kalah dan PDIP tetap memimpin Senayan.  Terlalu berat mengungguli PDIP. Terlalu berat mengalahkan Prabowo-Gibran.,20,180,47,309,https://twitter.com/hasyimmah/status/1733334251112898956,mojokerto
Tue Dec 05 06:46:42 +0000 2023,1731928063183901101,"Sujiwo Tejo saja takut dianggap sebagai pendukung Prabowo ketika mengatakan bahwa dari ketiga capres  ya cuma Prabowo yang tidak plastik"".  Memang berpendapat obyektif itu selalu berpotensi dituduh sebagai pendukung.  Itu pendapat Mbah Tejo. Faktanya Prabowo paling nggak bisa…""",10,108,54,376,https://twitter.com/hasyimmah/status/1731928063183901101,mojokerto
Tue Dec 12 05:04:15 +0000 2023,1734438996800098718,"Bola dibawa Anies. Anies oper ke Ganjar. Ganjar oper lagi ke Anies. Anies menggiring bola. Dioper kembali ke Ganjar. Barisan belakang Prabowo kebingungan. Bola ditendang keras ke gawang oleh Ganjar  dan goooool....""  Itu suara komentator di radio...""",10,21,70,341,https://twitter.com/hasyimmah/status/1734438996800098718,mojokerto
Tue Dec 12 14:50:04 +0000 2023,1734586419698655634,Saya membayangkan betapa pusingnya timnya Prabowo-Gibran menyiapkan dan mengatur kedua orang itu saat akan debat.  Mau ngatur orang model Prabowo dan Gibran... Pusing...,4,41,36,268,https://twitter.com/hasyimmah/status/1734586419698655634,mojokerto
Sun Dec 10 08:56:18 +0000 2023,1733772616727691760,@adearmando61 Kurang apa coba 2014 20 lembaga survey sdh menangkan prabowo tpi gk d lantik2 juga https://t.co/AYVKUQLvnt,1,18,9,149,https://twitter.com/HartonoRian2/status/1733772616727691760,kota surabaya
Wed Dec 13 03:23:11 +0000 2023,1734775949596774436,Tebakan saya nanti di Debat yang ada Cawapresnya:  Gibran akan memakai template sama dengan yang dipakai Prabowo:  1. Saya setuju dengan pendapat Paslon 1 dan (atau) 3. 2. Kita kembalikan ke rakyat. Anda boleh mengatakan kami salah (apapun kasusnya)  namun yang akan menilai…,2,43,35,191,https://twitter.com/hasyimmah/status/1734775949596774436,mojokerto
Wed Dec 13 05:10:10 +0000 2023,1734802873366810631,Percuma dipoles dg : Gemoy..Gemoy Karena Prabowo masih sama.  Emosional  mudah terpancing amarah  saat merasa tersudut akan langsung dikeluarkan lewat nada bicaranya yang meletup-letup tidak karuan. Tempramental sudah menjadi bagian dari dirinya.  Ganjar Paling Tegas https://t.co/zsWTAFqvVj,1,1,18,33,https://twitter.com/Naandaa27/status/1734802873366810631,ponorogo
Sat Dec 09 16:27:16 +0000 2023,1733523719807738246,@Leonita_Lestari Jokowi rela merendahkan diri demi menaikkan derajat prabowo  ada yg salah dengan jokowi  tadinya sudah kasih clue mengarah no 3 kok tiba2 berubah ya  sungguh membagongkan  pasti ada sesuatu  prestasi 9 tahun ditutup dengan ending yang nggak jelas.,0,31,3,49,https://twitter.com/herygunarto/status/1733523719807738246,jombang
Mon Dec 11 16:52:17 +0000 2023,1734254789033431236,@NayDonuts @prabowo Kata Lord Bambang Pacul soal Menhan https://t.co/bCfIMnvb1b,1,1,5,3,https://twitter.com/majeliskopi08/status/1734254789033431236,kota surabaya
Wed Dec 13 05:04:29 +0000 2023,1734801441976713661,Ganjar dan Anies itu aktivis UGM yang suka diskusi dan banyak menjelaskan. Waktu yang diberikan di debat pasti dianggap kurang. Makanya waktu setelah debat  keduanya masih menyediakan waktu untuk bicara panjang lebar kepada pers.  Sedangkan Prabowo (dan Gibran nanti) setelah…,1,33,14,115,https://twitter.com/hasyimmah/status/1734801441976713661,mojokerto
Tue Dec 12 15:26:54 +0000 2023,1734595692340076619,@AnggaPutraF Mengundang beliau &amp; menaruh di bangku terdepan adalah sebuah statement. Seorang ayah dari demonstran yg meninggal saat membela capres Prabowo di gugatan MK pada Pilpres thn 2019  5 tahun kemudian duduk di barisan Capres lain,5,2,19,254,https://twitter.com/aldoncorleone/status/1734595692340076619,sman 2 surabaya
Wed Dec 06 12:01:10 +0000 2023,1732369589047279887,@ilhamram_dani Kades-kades Cirebon punya selera  pilihannya jelas: Prabowo-Gibran  #Parlemen404  PurnaKuwu DukungPragibs,0,0,0,0,https://twitter.com/PembenciK78284/status/1732369589047279887,sidoarjo
Sat Dec 09 19:20:04 +0000 2023,1733567206334808379,Nah loh ketauan deh Kepada publik  ketika tim Bocor Alus Tempo menemukan fakta di balik banyaknya gimmick yang dilakukan paslon 02. Alasannya adalah untuk menambal rekam jejak buruk Prabowo Subianto  agar rakyat tidak terpaku pada masa kelam menantu Soeharto itu. https://t.co/eIZClx8d5R,3,5,30,57,https://twitter.com/dcristnugroho/status/1733567206334808379,kota surabaya
Tue Dec 12 13:19:00 +0000 2023,1734563503372181879,@kikysaputrii Pak prabowo lebih obyektif ketika menjawab masalah  kalau Anies terlalu enteng ngasih solusi  Teori sama praktek jelas beda.,4,16,13,164,https://twitter.com/Jalanbercahaya/status/1734563503372181879,malang
Tue Dec 12 18:28:56 +0000 2023,1734641500951113783,@UyokBack Kenyataannya  Prabowo jelas kelihatan emosi dan tidak mampu menguasai diri.. berkali-kali jawabannya hanya menyerang pribadi calon lain. Nampak sekali Prabowo bukan bersikap sebagai dirinya sendiri  tapi memikul beban dari Tuannya yaitu bapaknya Gibroy.. https://t.co/sTR5161BTe,0,0,4,33,https://twitter.com/wibowo_jo/status/1734641500951113783,surabaya
Wed Dec 13 13:03:56 +0000 2023,1734922100157382659,Momen Ikonik di Debat Capres: Ketika Prabowo Menolak 'Nakal' dan Anies Tampil Santai  https://t.co/dqYDTnPIIp Pengamat Oposisi Jahat Cadaver Wakanda No More,0,0,0,0,https://twitter.com/malangraya/status/1734922100157382659,malang
Wed Dec 13 00:27:55 +0000 2023,1734731841926541425,Mas Anies.. Mas Anies..  Prabowo: Kalau Jokowi Diktator  Anda Tidak Mungkin Jadi Gubernur https://t.co/dR0rakdc5u,0,12,6,27,https://twitter.com/e100ss/status/1734731841926541425,kota surabaya
Tue Dec 12 18:18:40 +0000 2023,1734638918937510072,@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Pertanyaan yg sama utk loe.... 🤣🤣😂😂 https://t.co/rz58zrFZH3,0,0,3,65,https://twitter.com/matinyanurani/status/1734638918937510072,malang
Wed Dec 13 06:55:56 +0000 2023,1734829487907582264,Dalam hal sentimen  negatif  Prabowo memuncaki daftar dengan 41%  diikuti Anies dengan 27%   dan Ganjar dengan 23%. Hal ini menunjukkan bahwa walaupun Prabowo banyak  dibicarakan  namun sebagian besar dalam konteks negatif.  https://t.co/0ZJGdQdXzN,0,0,0,0,https://twitter.com/malangraya/status/1734829487907582264,malang
Sun Dec 10 00:26:27 +0000 2023,1733644307385680119,Barusan dialog dg pembeli air isi ulang. Dia yg mulai dulu dg menyebut Prabowo-Gibran.  A : aku tanya sampeyan mendukung mereka? P : Tdk pak  wakilnya tdk jelas dan pak Prabowo terlalu ambisius. A : trs sampeyan dukung siang? P : AMIN pak. A : Alhamdulillahi Robbil Aalamiin,1,3,4,32,https://twitter.com/Wiparayudha/status/1733644307385680119,kota surabaya
Wed Dec 13 09:25:12 +0000 2023,1734867054686249010,@BosPurwa Hanya hitungan jam saja hilang semua usaha yg dilakukan selama ini mengemas Prabowo  santun  merangkul semua dan joget gemoy.  Dalam debat semalam keluar watak asli pak Prabowo  emosional  kaku dan merasa lebih superior dari Paslon lainnya.  Berantakan semuanya !!!,0,6,42,400,https://twitter.com/rangkutifuat/status/1734867054686249010,kota surabaya
Tue Dec 12 14:57:05 +0000 2023,1734588186679185712,@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @mustafaagus007 @choymarkochoy Pendukung Prabowo malam ini akan banyak yang pindah dukungan ke no 1,0,21,12,321,https://twitter.com/KomKompos063/status/1734588186679185712,jember
Wed Dec 13 13:50:59 +0000 2023,1734933940807586048,Prabowo  otakmu kayaknya tertinggal di masa lalu. Belajar lagi  dong  soal kepemimpinan yang sebenarnya. @GugungSuke42041  Anies #DebatCapres Prabowo Ordal JAKI pt gni https://t.co/s02KWJXFWL,0,0,0,1,https://twitter.com/AngkasavS/status/1734933940807586048,probolinggo
Wed Dec 13 08:56:19 +0000 2023,1734859784166469901,Menhan Prabowo:  Sebanyak 9 unit pesawat NC-212i  yang akan ditempatkan di Skadron Udara 4 Wing Udara 2 Lanud Abdulrachman Saleh  5 unit sudah siap.  https://t.co/m3riVeDvwb,0,0,0,0,https://twitter.com/malangraya/status/1734859784166469901,malang
Wed Dec 13 15:01:57 +0000 2023,1734951801324232949,@tempodotco padahal pak anies cm mengutip kalimat yg di utarakan prabowo sendiri saat acara dg mbk nana https://t.co/p4nYpypV5C,0,0,1,4,https://twitter.com/Ibnu16352437/status/1734951801324232949,kota surabaya
Wed Dec 06 05:34:42 +0000 2023,1732272330599215161,Seruan hati nurani! Ratusan Mantan Kades Cirebon dukung Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/jkX83j02Ww,0,0,0,0,https://twitter.com/TrisnoDani/status/1732272330599215161,kota surabaya
Wed Dec 06 06:18:29 +0000 2023,1732283350990324072,Penyerapan aspirasi masyarakat di beberapa wilayah Indonesia akan menjadi bahan untuk penyempurnaan program kerja Prabowo-Gibran #GibranMendengar https://t.co/bM61O856Zp,0,0,2,1,https://twitter.com/nitnotw/status/1732283350990324072,kota surabaya
Wed Dec 13 05:01:22 +0000 2023,1734800656836513861,Ini kenapa akun buzzer Ganjar tiba-tiba banyak yang nyampah di sini ya? Yang nyampah langsung aku block.  Ini yang bikin males sama buzzer Ganjar.  Saya ngasih pandangan kayak gini (twit saya RT) sudah dianggap pendukung Prabowo. Emang nggak lihat ya saya dari tadi malam  saya…,3,48,11,82,https://twitter.com/hasyimmah/status/1734800656836513861,mojokerto
Wed Dec 13 02:55:02 +0000 2023,1734768863274041426,Dari #DebatCapres Semalem  bisa disimpulkan begini:  Anies bahas kinerjanya di Jakarta   Ganjar bahas kinerjanya di Jateng  Prabowo bahas kinerja Jokowi🤦‍♀️,0,0,1,5,https://twitter.com/isalizzudinn/status/1734768863274041426,kota surabaya
Mon Dec 11 12:28:29 +0000 2023,1734188402906697890,Visi misi Prabowo: kabur dan tidak jelas! Ada yang paham? https://t.co/bYTxaKtLhl,0,0,0,0,https://twitter.com/putradaniiii/status/1734188402906697890,surabaya
Tue Dec 12 14:21:45 +0000 2023,1734579293156700378,@kompascom Prabowo klo d tanya yg mendasar agak sensi dia  untung saja pak Prabowo tdk ngucapkan maksud anda apa maksud anda apa .... hahahaha,0,3,2,38,https://twitter.com/JendralKepitin9/status/1734579293156700378,kota surabaya
Wed Dec 06 15:26:41 +0000 2023,1732421307151839253,Kisruh Ade Armando dan Imbas ke PSI❗Pendukung Prabowo ini lakukan hal Fatal❗  Alam Ganjar Cleo UNHCR SALMA LAH Myanmar Bantu Teman Butet KOPI GRATIS GTA VI Gunung Marapi The BAT https://t.co/fIVvIXnmjm,0,0,4,11,https://twitter.com/aristi_widya/status/1732421307151839253,surabaya
Mon Dec 11 23:35:15 +0000 2023,1734356201541087263,@mantriss Anies didukung 4 partai Prabowo didukung 9 partai Ganjar didukung 4 partai  Dengan dukungan 9 partai tapi hasil survei gak sampai 40% itu sebuah pencapaian yang buruk,0,5,1,30,https://twitter.com/asrorgepeng/status/1734356201541087263,sidoarjo
Wed Dec 06 05:56:29 +0000 2023,1732277812047106451,Keberanian mantan pemimpin desa dalam mendukung Prabowo-Gibran: Langkah untuk perubahan positif https://t.co/e3OqTbvhcc,0,0,0,0,https://twitter.com/lauracalista70/status/1732277812047106451,mojosari
Wed Dec 06 05:40:03 +0000 2023,1732273677922897975,Mantan Kepala Desa memilih positif: Bersama Prabowo-Gibran  kita raih kemajuan yang lebih baik. https://t.co/hcQQhRzteY,0,0,0,0,https://twitter.com/l_werlin/status/1732273677922897975,ngawi
Wed Dec 13 10:41:58 +0000 2023,1734886373897986557,@Chaves1305 Video debat tadi malam sdh tersebar di TV  youtube dan media sosial lainnya.  Narasi yg tdk sesuai dgn yg ditonton rakyat itu akan membangun persepsi pendukung Prabowo menyebarkan kebohongan n ini akan menjatuhkan Prabowo sendiri.  Silakan lanjutkan kalau mau menghabisi Prabowo.,0,0,2,15,https://twitter.com/rangkutifuat/status/1734886373897986557,kota surabaya
Wed Dec 06 05:40:18 +0000 2023,1732273741944824219,Solidaritas tanpa batas: Mantan Kepala Desa bersama Prabowo-Gibran  visi untuk perubahan positif. https://t.co/cDlu6WXai3,0,0,0,0,https://twitter.com/sury21554/status/1732273741944824219,ngawi
Wed Dec 06 06:11:25 +0000 2023,1732281572098027938,Solidaritas mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita perubahan positif terwujud https://t.co/xUNmqLpOtv,0,0,0,0,https://twitter.com/f_gretha/status/1732281572098027938,sidoarjo
Wed Dec 06 05:37:21 +0000 2023,1732272998361759746,Dukungan mantan pemimpin desa untuk Prabowo-Gibran  keyakinan akan perubahan positif yang mencerahkan. https://t.co/LcCil1MqPo,0,0,0,0,https://twitter.com/marisasanj196/status/1732272998361759746,ngawi
Wed Dec 06 05:35:19 +0000 2023,1732272485687754987,Dari sudut pandang pemimpin lokal  Prabowo-Gibran: penjaga keamanan yang profesional.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/POl9NIFoi2,0,0,0,0,https://twitter.com/AsmawatiIr41356/status/1732272485687754987,kota surabaya
Wed Dec 06 05:49:37 +0000 2023,1732276085285695795,Mantan Kepala Desa yakin bersama Prabowo-Gibran akan membawa perubahan positif untuk kemajuan desa. https://t.co/grAlUxywRz,0,0,0,0,https://twitter.com/bayuni_casia/status/1732276085285695795,mojosari
Tue Dec 12 13:37:48 +0000 2023,1734568234882621549,@kikysaputrii klo ikut debat nya pak @prabowo   dari dulu (tahun 2019 dan tahun sebelumnya) dia selalu setuju dengan ide bagus dari lawan. malah kesannya agak laen sih (karna doi cuma modal setuju aja  tanpa bawa gagasan),0,5,6,125,https://twitter.com/cicakganteng/status/1734568234882621549,surabaya
Wed Dec 06 05:45:16 +0000 2023,1732274989653766576,Solidaritas tanpa ragu: Mantan Kepala Desa yakin pada Prabowo-Gibran untuk membawa perubahan positif. https://t.co/CxGc5O3KiS,0,0,0,0,https://twitter.com/ayuc67817/status/1732274989653766576,mojosari
Wed Dec 13 06:30:19 +0000 2023,1734823043560775951,@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Kalau cm edit tulisan mah gampang  dikira rakyat gak banyak yg nonton https://t.co/epzmlf7hcN,1,0,2,6,https://twitter.com/cooking_umi/status/1734823043560775951,kota surabaya
Wed Dec 06 05:39:38 +0000 2023,1732273572947910854,Mantan Kades memberikan contoh positif dengan mendukung Prabowo-Gibran.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/E4JWTqfrpZ,0,0,0,0,https://twitter.com/KastiSusanti/status/1732273572947910854,mojokerto
Tue Dec 12 10:47:20 +0000 2023,1734525336296227187,Bagaimana mungkin Prabowo dianggap sebagai pemimpin yang dapat diandalkan ketika dia terlibat dalam tindakan yang mencoreng nama baik bangsa? @sweetcherry0297  Gemoy Penculik https://t.co/kabyhfvEMo,0,0,0,0,https://twitter.com/tiwiyuniati/status/1734525336296227187,mojokerto
Wed Dec 06 05:46:44 +0000 2023,1732275361537515758,Sorak-sorai! Ratusan Mantan Kades Cirebon yakin Prabowo-Gibran pilihan tepat!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/FIphkd1nSt,0,0,0,0,https://twitter.com/azahra_nisa33/status/1732275361537515758,kota surabaya
Wed Dec 06 05:41:56 +0000 2023,1732274150335713356,Keputusan mantan Kades menunjukkan dukungan yang kuat terhadap Prabowo-Gibran.   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/L8l0y3tZjy,0,0,0,0,https://twitter.com/utami_fahmi33/status/1732274150335713356,kota surabaya
Wed Dec 06 05:34:23 +0000 2023,1732272252702662827,Wah  Pak Mantan Kades kita memang pilihan yang tepat  dukung Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/TN7oyOeFlR,0,0,0,0,https://twitter.com/azahra_nisa33/status/1732272252702662827,kota surabaya
Wed Dec 13 10:19:33 +0000 2023,1734880730315174238,KISP: Prabowo Masih Terlihat Emosional Walau Sudah Lakukan Persiapan Matang Debat Capres https://t.co/n9YRBiMxJF,2,5,3,15,https://twitter.com/e100ss/status/1734880730315174238,kota surabaya
Wed Dec 13 00:51:17 +0000 2023,1734737720919134467,"@anasurbaningrum Setelah menonton lagi debat Capres semalam  dapat disimpulkan:  1. Anies : santun  pintar dan menguasai masalah.  2. Prabowo: emosional  literisasi rendah dan putus asa sehingga keluar kalimat jika tdk senang kami  jangan pilih"".  3. Ganjar: tenang dan literisasi bagus.""",0,11,10,109,https://twitter.com/rangkutifuat/status/1734737720919134467,kota surabaya
Tue Dec 12 16:54:17 +0000 2023,1734617680865312782,Justru yg dicontohkan @prabowo soal Pilkada DK itu yg dimaksud @aniesbaswedan pentingnya oposisi.  Setelah Prabowo menyebrang jd bagian pemerintah pd 2019  hanya sisakan @PKSejahtera &amp; @PDemokrat sbg oposisi  demokrasi redup. Lihatlah UU Ciptaker &amp; UU Kesehatan.  Masa lupa mas?,2,3,6,9,https://twitter.com/ferrykoto/status/1734617680865312782,kota surabaya
Tue Dec 12 12:35:40 +0000 2023,1734552597028294704,Warna Warni❗ Keluarga Presiden  Tiara Andini Raffi Ahmad Yati Riani Tokopedia Wiranto Raisa Ganjar Anies Prabowo https://t.co/l4hiSalAnm,0,0,1,9,https://twitter.com/aristi_widya/status/1734552597028294704,surabaya
Sun Dec 10 07:07:21 +0000 2023,1733745198738600188,Cuma modal tampang muda doang nih kayaknya @randista Rekam Jejak Prabowo https://t.co/STNqBh0lpl,0,0,0,0,https://twitter.com/AnandaDwitamiii/status/1733745198738600188,probolinggo
Wed Dec 13 12:02:28 +0000 2023,1734906630465257828,@tempodotco Prabowo sendiri bilang d debat forum akademik tdk bisa berbisnis slm oposisi,0,1,1,72,https://twitter.com/JendralKepitin9/status/1734906630465257828,kota surabaya
Tue Dec 05 06:00:05 +0000 2023,1731916333401653524,@Anak__Ogi @prabowo Ini mukanya brp? Sappo tahu https://t.co/zddTuKHDFP,0,1,0,0,https://twitter.com/akalMulus/status/1731916333401653524,kota surabaya
Fri Dec 08 04:50:16 +0000 2023,1732985925792374870,@DavinaSastro Waktu dia sekarat krn di gebukin PDIP yg pertama menyerukan agar pelaku segera di tangkap  eh skrg krn menjadi pendukung prabowo nyerang PDIP dan Bu Mega tanpa henti. Akhirnya karma menemukan jalannya utk org ini 😅😅 https://t.co/SsSudYop8I,0,0,3,4,https://twitter.com/Daniel_Moreno77/status/1732985925792374870,kota surabaya
Tue Dec 12 13:43:03 +0000 2023,1734569553974485182,ampun pak prabowo kasian pak anis🙏🏻🙏🏻🤣🤣🤣,0,1,0,0,https://twitter.com/rijbrian/status/1734569553974485182,kota malang
Wed Dec 13 09:09:16 +0000 2023,1734863042033356896,@memelord_666666 Kerja keras banget lu min buat cebokin Prabowo🤣,0,4,1,11,https://twitter.com/rekombukubybayu/status/1734863042033356896,kota surabaya
Tue Dec 12 14:18:17 +0000 2023,1734578423970799921,Gak ngerti kenapa Prabowo gak bisa kontrol ego  jadi susah dijalani. @zaenal4017  Gemoy Penculik https://t.co/m4DVwLEMhl,0,0,0,0,https://twitter.com/trimulyan13/status/1734578423970799921,mojokerto
Tue Dec 05 12:42:06 +0000 2023,1732017503700750491,Buru-buru urungkan proyek bangsa  apa pedulian AMIN pada rakyat Lantas dukungan Prabowo-Gibran jadi oase di tengah gersangnya harapan https://t.co/vUyXTijbBA,0,0,0,0,https://twitter.com/lutfyalamsyahh/status/1732017503700750491,malang
Sun Dec 10 01:40:51 +0000 2023,1733663034219053466,@kurawa No 2 ndak ada waktu buat ngulik video paslon lain  Tim paslon lain rela ngulik2 video Prabowo dan Gibran bahkan yang berdurasi jam-jaman buat dicari yang kepleset apa gesture2 buat bahan... memang kreatifnya sampai disitu. harap maklum wkwk,0,5,1,7,https://twitter.com/majeliskopi08/status/1733663034219053466,kota surabaya
Wed Dec 06 05:37:32 +0000 2023,1732273044503347274,Suara bulat ratusan mantan kades  menjadi simbol persatuan dalam mendukung Prabowo-Gibran sebagai agen perubahan di Pilpres 2024 https://t.co/Z2tcIi8e2U,0,0,0,0,https://twitter.com/Ninasus60027646/status/1732273044503347274,ngawi
Tue Dec 12 16:19:18 +0000 2023,1734608878011363787,@selaluujian @Gerindra Pak Prabowo bakal malu berat jika yang diusung dulu untuk menjadi orang nomor satu di DKI Jakarta ini yang memenangkan pemilu 2024 untuk menjadi presiden 2024-2029,0,4,1,31,https://twitter.com/5454_JI/status/1734608878011363787,malang
Tue Dec 12 15:41:35 +0000 2023,1734599384556576872,Debat sempat menghangat. Dan prediksi saya nggak meleset.  Prabowo dihajar oleh 2 capres lain.  Kata Anies: Prabowo tak tahan jadi oposisi.  Lalu tiki-taka antara Anies dan Ganjar sama-sama menyerang soal hasil MK.  Awokwok....  #DebatCapres2023,2,11,12,72,https://twitter.com/hasyimmah/status/1734599384556576872,mojokerto
Wed Dec 13 01:00:33 +0000 2023,1734740054369837551,@seterahdeh Prabowo act of service Anis words of affirmation Ganjar act of kaisar bapak ramah sekali,0,4,8,87,https://twitter.com/ariesmeninlove/status/1734740054369837551,kota surabaya
Tue Dec 12 15:09:19 +0000 2023,1734591265159942327,Ditanya Prabowo Soal Pengangguran  Ganjar Bahas Investasi dan Sekolah Vokasi https://t.co/Xz9PNADDtA,0,2,4,17,https://twitter.com/e100ss/status/1734591265159942327,kota surabaya
Wed Dec 13 01:35:45 +0000 2023,1734748911896801631,Prabowo Sebut Petani Sulit Dapat Pupuk  Ganjar Ingatkan Kelangkaan dan Siapa Ketua HKTI https://t.co/m3WIljEbqi,0,2,4,9,https://twitter.com/e100ss/status/1734748911896801631,kota surabaya
Tue Dec 12 20:55:39 +0000 2023,1734678422771888555,@fadjroeL @ganjarpranowo @aniesbaswedan Nomor 2 koq yg di Kampanyekan Pak.Jokowi yg maju jadi Presiden itu Jokowi apa Pak.Prabowo   gagasan Pak.Prabowo sendiri apa ya,0,4,1,33,https://twitter.com/CakMugik/status/1734678422771888555,kota surabaya
Tue Dec 12 13:47:08 +0000 2023,1734570581360886182,Gila prabowo vs anies seru banget bahas masalah kebebasan demokrasi 🤣,1,1,0,0,https://twitter.com/laksamanafal/status/1734570581360886182,surabaya
Tue Dec 12 13:48:45 +0000 2023,1734570988304773432,pertanyaan yg sangat cocok ditanyakan kepada pak prabowo,0,0,0,0,https://twitter.com/NebGalau/status/1734570988304773432,malang
Wed Dec 13 15:11:13 +0000 2023,1734954130773623112,"Teruslah berbagi kebaikan 🥰 https://t.co/RsCoFKfMgw #DebatCapres Prabowo"" ""Anies""""",0,0,0,0,https://twitter.com/HerlinaSaniii/status/1734954130773623112,malang
Tue Dec 12 14:26:02 +0000 2023,1734580371663241543,"Savageeee ! blunder  personal  epic come back jadi satu semua disini 😄  sorry yeee""  #DebatPilpres2024  @aniesbaswedan  @prabowo https://t.co/Tq2bXhg8V7""",0,2,1,5,https://twitter.com/UbaidillahS_/status/1734580371663241543,kota surabaya
Tue Dec 12 18:38:43 +0000 2023,1734643962399396030,@ajengcute16__ Kenyataannya  Prabowo jelas kelihatan emosi dan tidak mampu menguasai diri.. berkali-kali jawabannya blunder dan hanya menyerang pribadi calon lain. Nampak sekali Prabowo bukan bersikap sebagai dirinya sendiri  tapi memikul beban dari Tuannya yaitu bapaknya Gibroy.. https://t.co/9e823XNXY3,0,0,1,5,https://twitter.com/wibowo_jo/status/1734643962399396030,surabaya
Tue Dec 12 19:56:17 +0000 2023,1734663481067241920,Ugh males banget kl udh liat tweet yg menjatuhkan paslon tertentu.  Ya  aku dukung salah satu paslon. Tapi benci pake banget kl udh ada yg ngejelek2in paslon tertentu.  Misal ada yg blg anis banyak ngomong  prabowo gemoy gajelas  ato ganjar blunder.,0,2,1,0,https://twitter.com/meowrcurry/status/1734663481067241920,kota surabaya
Tue Dec 12 15:02:13 +0000 2023,1734589478709449177,Objektif saja  menurutku yang bagus itu pas Prabowo nanggapi isu Papua meski agak berlebihan.  Kalau di Isu demokrasi  Prabowo gk nyambung + blunder. Ngambil kejadian pas Pilgub DKI 2017. Padahal paparan Anis  data indeks demokrasi menurun sampai pada hari ini... 😭,0,1,0,0,https://twitter.com/Presrid1/status/1734589478709449177,sidoarjo
Wed Dec 13 12:43:13 +0000 2023,1734916886419419286,Prabowo Dibuat Malu didebat Capres Oleh Ganjar Dan Anies   dan dibuat Prabowo Blunder SAT SET #LanjutGAN #DebatCapres https://t.co/41JGtvDBkT,0,0,0,0,https://twitter.com/Rikawahyuna/status/1734916886419419286,malang
Tue Dec 12 13:35:16 +0000 2023,1734567595033194497,ini sih yang debat mending #GanjarPranowo sama #anies aja  #prabowo blunder mulu,0,0,0,0,https://twitter.com/samuelsuryadii/status/1734567595033194497,surabaya
Wed Dec 13 12:50:45 +0000 2023,1734918780101570573,bersusah payah untuk menaikan prabowo yang blunder kemarin 😔😭,0,0,0,1,https://twitter.com/SexyyBambooe/status/1734918780101570573,surabaya
Wed Dec 06 12:53:25 +0000 2023,1732382739960365245,@PartaiSocmed Blunder lg nih postingan bahas Israel Buzzernya @prabowo knpa malah mengikis elektabilitas 02 ya penyusup nih @PartaiSocmed,0,0,2,3,https://twitter.com/hendrogyver/status/1732382739960365245,kota surabaya
Tue Dec 12 14:52:47 +0000 2023,1734587105450537052,Ralat   9 - 8 - 10  Pak Prabowo ngga menjawab sama sekali  malah jatohnya blunder,0,1,0,0,https://twitter.com/geriisme/status/1734587105450537052,kota surabaya
